longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-119.32,36.21,25.0,2360.0,460.0,1424.0,436.0,2.3152,0.0
-118.24,33.98,37.0,1196.0,364.0,1622.0,327.0,2.125,3.0
-122.33,38.38,28.0,1020.0,169.0,504.0,164.0,4.5694,0.0
-118.3,33.97,50.0,2270.0,451.0,1000.0,412.0,2.1221,3.0
-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,0.0
-121.92,37.29,35.0,2189.0,307.0,800.0,320.0,7.6659,3.0
-118.38,34.09,24.0,8264.0,2437.0,3148.0,2274.0,3.5659,3.0
-121.59,39.1,24.0,1107.0,261.0,768.0,205.0,1.7167,0.0
-121.25,38.0,21.0,446.0,73.0,182.0,57.0,2.8958,0.0
-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938,2.0
-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2.1976,1.0
-122.27,37.85,40.0,751.0,184.0,409.0,166.0,1.3578,1.0
-119.67,36.83,4.0,2145.0,334.0,1024.0,308.0,5.0864,0.0
-122.08,37.64,36.0,786.0,133.0,463.0,160.0,3.9338,1.0
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,1.0
-121.5,38.49,29.0,3606.0,690.0,2317.0,696.0,2.7368,0.0
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,0.0
-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784,3.0
-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,0.0
-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,3.0
-122.3,37.97,30.0,4030.0,772.0,1777.0,718.0,3.6393,1.0
-118.73,34.29,8.0,4983.0,754.0,2510.0,725.0,6.9454,3.0
-119.8,34.43,27.0,3143.0,537.0,1760.0,570.0,4.6957,2.0
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,2.0
-122.13,37.68,45.0,2457.0,445.0,1129.0,422.0,4.0588,1.0
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,3.0
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,1.0
-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,3.0
-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159,3.0
-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,3.0
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,3.0
-122.12,37.4,31.0,2356.0,405.0,921.0,358.0,7.0245,1.0
-118.26,33.88,39.0,1756.0,320.0,1055.0,322.0,3.2375,3.0
-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,1.0
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,0.0
-117.27,32.98,17.0,1853.0,392.0,351.0,208.0,5.2742,2.0
-122.93,41.48,20.0,4288.0,789.0,1800.0,660.0,2.723,0.0
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,2.0
-118.34,34.05,39.0,975.0,292.0,723.0,285.0,2.2725,3.0
-121.83,37.26,11.0,2394.0,403.0,1393.0,409.0,5.5875,3.0
-118.53,34.18,16.0,7194.0,1976.0,3687.0,1894.0,3.1887,3.0
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,3.0
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,3.0
-118.98,35.4,36.0,1443.0,273.0,680.0,259.0,2.9821,0.0
-117.38,33.99,52.0,1797.0,332.0,905.0,313.0,2.7054,0.0
-117.22,33.92,5.0,16884.0,2865.0,9509.0,2688.0,4.0938,0.0
-121.83,37.3,16.0,5684.0,1386.0,4203.0,1318.0,3.1964,3.0
-118.29,33.95,32.0,721.0,205.0,842.0,208.0,1.6029,3.0
-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,3.0
-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,4.1667,3.0
-118.39,34.03,25.0,3442.0,1050.0,1890.0,914.0,3.0574,3.0
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,3.0
-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,0.0
-119.18,34.19,36.0,4519.0,1081.0,4818.0,1061.0,2.8561,2.0
-122.58,38.12,13.0,5027.0,871.0,1912.0,770.0,4.9286,1.0
-117.15,32.8,23.0,2395.0,476.0,2284.0,488.0,3.7292,2.0
-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,2.0
-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,0.0
-119.03,35.3,10.0,829.0,146.0,447.0,173.0,4.1484,0.0
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,3.0
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,0.0
-118.43,34.04,52.0,2425.0,435.0,962.0,412.0,5.8587,3.0
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,2.8621,2.0
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,3.0
-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,2.0
-117.05,33.03,14.0,5180.0,1051.0,1639.0,991.0,4.5,3.0
-118.57,34.21,23.0,4891.0,793.0,2447.0,765.0,5.8798,3.0
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,3.0
-121.89,37.68,22.0,1898.0,239.0,734.0,245.0,6.2918,3.0
-121.32,38.67,21.0,3455.0,706.0,1605.0,704.0,3.1382,0.0
-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,2.0
-121.26,37.98,32.0,3274.0,820.0,2050.0,738.0,2.1265,0.0
-118.37,34.07,52.0,2195.0,435.0,884.0,432.0,5.24,3.0
-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,0.0
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,3.0
-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505,3.0
-123.53,40.88,20.0,2680.0,599.0,918.0,345.0,2.2115,0.0
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,0.0
-121.9,36.59,42.0,2689.0,510.0,1023.0,459.0,4.6182,2.0
-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719,2.0
-120.96,37.54,29.0,1468.0,245.0,747.0,231.0,3.4643,0.0
-121.87,37.3,28.0,859.0,199.0,455.0,211.0,2.3293,3.0
-118.15,34.09,52.0,2203.0,430.0,1238.0,403.0,4.4306,3.0
-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,3.0
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,0.0
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,3.0
-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,2.0
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,0.0
-118.16,33.92,36.0,2062.0,351.0,1134.0,358.0,4.4881,3.0
-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,3.0
-117.06,32.76,38.0,1549.0,288.0,636.0,278.0,3.2188,2.0
-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,3.0
-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,0.0
-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,3.0
-117.4,33.94,42.0,943.0,171.0,466.0,203.0,3.1458,0.0
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,0.0
-118.23,34.22,36.0,2288.0,439.0,1079.0,434.0,4.5486,3.0
-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,1.0
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,2.0
-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,0.0
-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,3.0
-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,3.0
-118.23,33.91,33.0,677.0,182.0,984.0,174.0,2.5893,3.0
-119.29,36.35,15.0,1740.0,319.0,1332.0,308.0,2.5743,0.0
-122.71,37.88,21.0,2845.0,552.0,599.0,250.0,4.3125,2.0
-122.45,37.71,49.0,2244.0,442.0,1948.0,423.0,4.7639,2.0
-121.84,37.27,9.0,3624.0,812.0,1856.0,721.0,4.2083,3.0
-118.27,34.05,37.0,350.0,245.0,1122.0,248.0,2.7634,3.0
-121.94,37.32,46.0,2451.0,472.0,1163.0,448.0,4.8519,3.0
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,3.0
-117.81,34.12,23.0,7063.0,1176.0,3100.0,1112.0,4.8229,0.0
-118.25,34.15,20.0,3960.0,1027.0,1729.0,978.0,3.0441,3.0
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,3.0
-117.92,34.03,35.0,1341.0,233.0,898.0,216.0,4.1118,3.0
-118.43,34.32,34.0,2657.0,515.0,1948.0,532.0,4.233,3.0
-116.56,34.06,15.0,6928.0,1529.0,2568.0,1075.0,2.5405,0.0
-118.58,34.25,23.0,4883.0,769.0,2119.0,725.0,5.521,3.0
-118.4,34.03,36.0,1831.0,296.0,871.0,269.0,8.1484,3.0
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,3.0
-122.01,37.56,24.0,2563.0,485.0,1174.0,501.0,3.8179,1.0
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,3.0
-121.5,38.55,49.0,4094.0,634.0,1363.0,659.0,5.2362,0.0
-119.34,36.31,14.0,1635.0,422.0,870.0,399.0,2.7,0.0
-121.31,38.59,35.0,3295.0,560.0,1454.0,536.0,3.1711,0.0
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,3.0
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,1.0
-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,2.7353,3.0
-120.45,34.87,4.0,1533.0,221.0,545.0,191.0,7.5696,3.0
-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943,3.0
-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673,0.0
-118.08,33.8,29.0,3675.0,613.0,1457.0,591.0,6.0553,3.0
-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,3.0
-121.39,36.16,28.0,1057.0,249.0,288.0,130.0,3.0526,2.0
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,3.0
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,0.0
-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,7.457,3.0
-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,0.0
-122.08,37.62,17.0,2485.0,518.0,1139.0,550.0,2.6875,1.0
-118.19,34.04,45.0,963.0,234.0,1194.0,239.0,2.1806,3.0
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,1.0
-121.62,39.79,11.0,3835.0,727.0,1456.0,658.0,2.5374,0.0
-118.33,33.98,28.0,3889.0,1199.0,3121.0,1046.0,1.8806,3.0
-118.3,34.11,52.0,1954.0,245.0,645.0,237.0,6.9391,3.0
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,3.0
-121.01,37.25,16.0,2216.0,458.0,1135.0,424.0,2.7316,0.0
-118.26,33.94,44.0,1103.0,265.0,760.0,247.0,1.6887,3.0
-122.02,37.36,21.0,2471.0,677.0,1486.0,689.0,3.9038,3.0
-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,0.0
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,0.0
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,1.0
-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,0.0
-117.67,34.02,16.0,3042.0,524.0,1516.0,475.0,4.8906,0.0
-118.48,34.0,25.0,4149.0,1067.0,1749.0,1000.0,3.9722,3.0
-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,0.0
-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,4.5859,1.0
-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,1.0
-117.31,34.13,36.0,1076.0,283.0,773.0,224.0,2.6307,0.0
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,3.0
-119.02,35.42,40.0,1912.0,439.0,1015.0,413.0,1.4598,0.0
-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,1.4464,0.0
-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,1.0
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,1.0
-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,0.0
-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098,3.0
-122.18,37.15,17.0,1457.0,289.0,591.0,235.0,5.5785,2.0
-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915,3.0
-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,0.0
-115.54,32.97,41.0,2429.0,454.0,1188.0,430.0,3.0091,0.0
-118.93,36.19,30.0,2685.0,546.0,951.0,523.0,2.6184,0.0
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,3.0
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,3.0
-122.05,37.55,23.0,4247.0,835.0,2357.0,823.0,5.1321,1.0
-118.38,34.06,29.0,3946.0,1008.0,1676.0,876.0,2.7824,3.0
-121.91,37.27,30.0,4412.0,862.0,2168.0,772.0,5.0062,3.0
-117.24,33.05,11.0,5827.0,882.0,2588.0,842.0,6.4027,2.0
-121.95,37.74,19.0,1127.0,170.0,518.0,167.0,6.3325,3.0
-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766,2.0
-124.17,41.76,20.0,2673.0,538.0,1282.0,514.0,2.4605,2.0
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,0.0
-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917,0.0
-118.27,33.96,38.0,977.0,295.0,1073.0,292.0,1.0208,3.0
-119.22,36.31,17.0,2079.0,459.0,2022.0,462.0,1.5464,0.0
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,0.0
-117.88,33.7,16.0,1505.0,358.0,835.0,339.0,3.8029,3.0
-119.06,34.24,21.0,7436.0,984.0,2982.0,988.0,7.6775,3.0
-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,3.139,3.0
-120.17,39.33,10.0,614.0,141.0,195.0,95.0,0.9283,0.0
-118.16,34.15,17.0,821.0,163.0,229.0,164.0,7.3715,3.0
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,3.0
-118.21,34.04,37.0,845.0,249.0,881.0,252.0,2.2454,3.0
-122.62,38.73,21.0,1425.0,323.0,727.0,287.0,2.1474,0.0
-119.65,36.51,30.0,1671.0,319.0,966.0,282.0,3.1333,0.0
-118.23,34.11,35.0,4148.0,971.0,3220.0,892.0,3.3389,3.0
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,0.0
-122.12,37.45,38.0,1276.0,314.0,955.0,287.0,2.0096,1.0
-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,0.0
-122.08,37.71,38.0,1663.0,295.0,781.0,301.0,5.0519,1.0
-117.95,33.77,38.0,989.0,246.0,691.0,204.0,3.2632,3.0
-117.96,34.05,35.0,1254.0,263.0,1092.0,268.0,4.6364,3.0
-122.26,37.98,28.0,2038.0,329.0,947.0,349.0,5.1178,1.0
-117.18,32.74,39.0,3132.0,738.0,1200.0,690.0,2.5288,2.0
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,1.0
-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,3.0
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,2.0
-117.92,33.82,36.0,2360.0,405.0,1479.0,386.0,4.3583,3.0
-117.81,33.69,5.0,1256.0,256.0,880.0,288.0,2.4233,3.0
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,1.0
-118.28,34.01,34.0,2305.0,775.0,2450.0,740.0,1.7143,3.0
-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,0.0
-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,1.0
-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,2.0
-121.13,36.21,34.0,2504.0,550.0,1810.0,547.0,3.4821,3.0
-117.2,32.8,36.0,4018.0,1067.0,1620.0,842.0,2.3599,2.0
-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,0.0
-118.32,34.04,39.0,1294.0,330.0,1140.0,313.0,2.2554,3.0
-117.92,33.88,32.0,1632.0,244.0,575.0,235.0,5.3986,3.0
-121.11,37.43,42.0,412.0,75.0,227.0,75.0,2.5,0.0
-120.01,38.91,17.0,2732.0,609.0,1005.0,499.0,1.9851,0.0
-117.18,32.83,23.0,2105.0,525.0,1218.0,484.0,3.375,2.0
-121.67,39.26,29.0,3041.0,683.0,2106.0,687.0,1.6315,0.0
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,3.0
-122.01,37.4,14.0,4841.0,1130.0,813.0,517.0,3.7614,3.0
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,3.0
-118.94,36.32,10.0,2271.0,398.0,986.0,358.0,4.0703,0.0
-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,0.0
-118.49,34.24,34.0,1971.0,316.0,917.0,307.0,6.0965,3.0
-121.87,38.02,52.0,2264.0,439.0,1403.0,476.0,2.7083,0.0
-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,2.5362,1.0
-118.21,34.04,52.0,846.0,271.0,1153.0,281.0,2.1923,3.0
-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,3.0
-119.79,36.3,16.0,1717.0,277.0,903.0,289.0,4.3438,0.0
-120.06,36.96,44.0,1288.0,295.0,723.0,287.0,1.6534,0.0
-118.02,33.94,23.0,4815.0,1081.0,3232.0,1016.0,3.488,3.0
-117.06,32.64,30.0,4494.0,667.0,1883.0,680.0,5.766,2.0
-117.78,34.07,18.0,3610.0,772.0,2899.0,765.0,3.9784,0.0
-118.26,34.01,46.0,879.0,253.0,1010.0,221.0,2.1776,3.0
-118.37,34.22,17.0,1787.0,463.0,1671.0,448.0,3.5521,3.0
-118.39,34.06,37.0,2975.0,705.0,1291.0,654.0,5.3316,3.0
-117.07,32.61,22.0,5016.0,1331.0,3222.0,1196.0,2.1441,2.0
-118.3,34.11,25.0,1590.0,218.0,568.0,206.0,8.4389,3.0
-121.19,39.05,14.0,1131.0,193.0,520.0,178.0,3.9,0.0
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,0.0
-121.49,38.57,51.0,1492.0,385.0,736.0,365.0,1.7155,0.0
-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,0.0
-122.7,38.33,26.0,1584.0,295.0,846.0,295.0,3.375,3.0
-122.36,37.93,44.0,1891.0,449.0,1047.0,432.0,1.7727,1.0
-119.21,36.39,31.0,1465.0,303.0,1013.0,297.0,2.0363,0.0
-117.69,33.62,18.0,4265.0,581.0,2025.0,544.0,6.4598,3.0
-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,0.0
-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167,3.0
-118.32,34.17,39.0,1995.0,564.0,1202.0,544.0,3.5875,3.0
-117.97,33.79,33.0,3268.0,641.0,1704.0,591.0,3.6849,3.0
-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3.5972,3.0
-121.13,37.74,21.0,2376.0,475.0,1175.0,441.0,3.6016,0.0
-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,1.0
-118.3,33.99,47.0,2637.0,588.0,1903.0,521.0,1.8317,3.0
-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,2.0
-121.81,38.01,52.0,1124.0,245.0,528.0,226.0,2.2639,0.0
-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,2.0
-121.01,37.67,37.0,2483.0,459.0,1072.0,445.0,3.0721,0.0
-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,0.0
-121.63,38.03,17.0,2549.0,596.0,1169.0,500.0,3.6694,0.0
-119.57,36.72,11.0,2510.0,460.0,1248.0,445.0,3.6161,0.0
-117.93,33.76,24.0,3202.0,703.0,3308.0,714.0,4.1577,3.0
-117.29,34.06,7.0,1971.0,403.0,1336.0,423.0,4.5066,0.0
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,3.0
-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357,3.0
-120.3,35.1,16.0,2819.0,479.0,1068.0,365.0,4.5461,3.0
-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,0.0
-122.25,37.8,29.0,2468.0,864.0,1335.0,773.0,1.3929,1.0
-122.47,37.75,49.0,2747.0,472.0,1281.0,448.0,5.482,1.0
-122.12,37.44,33.0,2974.0,623.0,1435.0,588.0,5.485,1.0
-118.28,33.97,31.0,1068.0,271.0,1091.0,281.0,1.689,3.0
-121.63,40.92,23.0,1922.0,411.0,872.0,350.0,2.2337,0.0
-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,1.1642,3.0
-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,3.0
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,1.0
-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,2.0
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,0.0
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,0.0
-122.39,41.41,23.0,910.0,199.0,370.0,169.0,1.7448,0.0
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,1.0
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,2.0
-118.26,33.97,46.0,1295.0,351.0,1120.0,323.0,1.7121,3.0
-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818,3.0
-122.43,37.79,50.0,3312.0,1095.0,1475.0,997.0,2.7165,1.0
-120.87,37.64,40.0,1010.0,155.0,488.0,157.0,3.8984,0.0
-118.5,34.27,35.0,2235.0,390.0,1148.0,416.0,4.869,3.0
-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955,3.0
-122.09,37.63,36.0,1570.0,274.0,992.0,249.0,5.3644,1.0
-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,1.0
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,3.0
-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635,3.0
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,0.0
-118.22,34.19,36.0,959.0,204.0,446.0,210.0,3.215,3.0
-117.92,34.05,36.0,2241.0,419.0,1743.0,448.0,4.6587,3.0
-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,3.0
-117.07,33.67,11.0,939.0,187.0,557.0,190.0,2.375,0.0
-121.88,38.0,22.0,721.0,117.0,367.0,129.0,5.3098,0.0
-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049,0.0
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,3.0
-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2.6767,0.0
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,3.0
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,0.0
-118.27,33.97,45.0,1546.0,371.0,1186.0,366.0,1.64,3.0
-116.96,32.8,24.0,2493.0,693.0,1420.0,643.0,1.8357,3.0
-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,3.0
-117.22,32.78,22.0,2020.0,466.0,1010.0,429.0,3.4527,2.0
-117.91,33.67,16.0,7961.0,2276.0,5014.0,2116.0,3.512,3.0
-120.31,38.02,11.0,2366.0,398.0,1046.0,387.0,3.8203,0.0
-117.99,33.69,17.0,3386.0,729.0,1715.0,666.0,3.7479,3.0
-121.51,38.51,33.0,2918.0,439.0,1085.0,427.0,5.5208,0.0
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,2.0
-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,3.0
-121.03,37.33,27.0,1333.0,230.0,730.0,229.0,3.06,0.0
-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,1.0
-117.9,33.73,32.0,2930.0,833.0,5116.0,854.0,3.7147,3.0
-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,0.0
-119.08,35.42,10.0,4159.0,608.0,2089.0,591.0,5.5261,0.0
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,3.0
-118.29,34.1,39.0,2196.0,582.0,1165.0,538.0,2.9417,3.0
-116.97,32.81,19.0,1573.0,471.0,844.0,414.0,2.1422,3.0
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,3.0
-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,0.0
-118.17,34.03,42.0,882.0,292.0,1248.0,281.0,2.761,3.0
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,1.0
-118.17,34.09,45.0,1327.0,271.0,1069.0,284.0,3.3977,3.0
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,0.0
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,1.0
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,2.0
-118.34,34.06,52.0,1482.0,336.0,768.0,300.0,3.7167,3.0
-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,1.0
-118.18,33.91,41.0,1260.0,299.0,1535.0,322.0,3.0134,3.0
-119.84,36.78,24.0,3242.0,795.0,2764.0,773.0,1.3385,0.0
-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,0.0
-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,3.0
-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,0.0
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,0.0
-118.05,33.86,16.0,2676.0,391.0,1377.0,395.0,6.5513,3.0
-124.1,40.95,17.0,1485.0,345.0,823.0,316.0,1.8993,2.0
-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,3.0
-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,1.0
-122.13,37.15,39.0,2854.0,613.0,1338.0,518.0,3.9423,2.0
-119.8,37.5,15.0,989.0,184.0,406.0,151.0,3.1771,0.0
-118.26,34.16,20.0,3407.0,885.0,1883.0,870.0,3.7321,3.0
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,2.0
-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,0.0
-122.37,37.95,35.0,215.0,45.0,100.0,34.0,1.6023,1.0
-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714,3.0
-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4.0328,3.0
-117.89,34.08,25.0,2115.0,489.0,1107.0,477.0,3.1949,3.0
-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,3.0
